flaketype,frequencyghz,temperaturek,aeffum,max_dimension_mm,cabs,cbk,cext,csca,g,ar
21,10.650000,263.000000,697.158020,4.028120,1.242856e-10,7.491247e-10,6.413769e-10,5.170867e-10,1.393400e-02,1.063830
21,10.650000,263.000000,698.914001,4.004400,1.249907e-10,7.614078e-10,6.497990e-10,5.248051e-10,1.340900e-02,1.023260
21,10.650000,263.000000,704.705017,4.115520,1.281611e-10,7.978981e-10,6.789589e-10,5.507931e-10,1.399900e-02,1.000000
21,10.650000,263.000000,705.278931,4.448840,1.289794e-10,7.945056e-10,6.805811e-10,5.515969e-10,1.630400e-02,1.020830
21,10.650000,263.000000,710.401978,4.251680,1.314767e-10,8.370697e-10,7.099104e-10,5.784273e-10,1.437300e-02,1.021740
21,10.650000,263.000000,711.247986,3.963432,1.320952e-10,8.441980e-10,7.149873e-10,5.828889e-10,1.414400e-02,0.979592
21,10.650000,263.000000,712.093018,3.935888,1.315968e-10,8.521504e-10,7.180572e-10,5.864731e-10,1.279700e-02,0.847826
21,10.650000,263.000000,713.216003,4.205520,1.328608e-10,8.570903e-10,7.247664e-10,5.919040e-10,1.415400e-02,1.042550
21,10.650000,263.000000,714.614990,4.544880,1.337435e-10,8.674508e-10,7.327143e-10,5.989771e-10,1.414200e-02,1.000000
21,10.650000,263.000000,719.606934,4.487680,1.362758e-10,9.039611e-10,7.602639e-10,6.239848e-10,1.401900e-02,0.937500
21,10.650000,263.000000,725.614990,4.327040,1.401488e-10,9.493620e-10,7.965330e-10,6.563808e-10,1.465000e-02,1.000000
21,10.650000,263.000000,732.322998,4.271760,1.436197e-10,1.005508e-09,8.374262e-10,6.937948e-10,1.383800e-02,0.936170
21,10.650000,263.000000,732.854980,4.405440,1.440376e-10,1.008602e-09,8.406006e-10,6.965579e-10,1.419200e-02,0.978723
21,10.650000,263.000000,733.385986,4.176320,1.446841e-10,1.009788e-09,8.438975e-10,6.992067e-10,1.515700e-02,0.978723
21,10.650000,263.000000,742.809021,4.370440,1.496428e-10,1.091690e-09,9.035807e-10,7.539344e-10,1.422100e-02,0.979167
21,10.650000,263.000000,752.755005,4.501040,1.560891e-10,1.178231e-09,9.721056e-10,8.160040e-10,1.528900e-02,0.920000
21,10.650000,263.000000,753.257996,4.662360,1.566204e-10,1.185361e-09,9.769524e-10,8.203213e-10,1.503500e-02,0.960000
21,10.650000,263.000000,753.257996,4.314240,1.565758e-10,1.183747e-09,9.761324e-10,8.195548e-10,1.521900e-02,1.042550
21,10.650000,263.000000,758.251038,4.345280,1.596880e-10,1.229796e-09,1.011893e-09,8.522208e-10,1.556400e-02,1.021280
21,10.650000,263.000000,800.497986,4.737240,1.881948e-10,1.688239e-09,1.364616e-09,1.176409e-09,1.767500e-02,0.960000
21,10.650000,263.000000,835.854980,4.989120,2.150351e-10,2.162822e-09,1.732708e-09,1.517675e-09,2.048800e-02,1.079370
21,10.650000,263.000000,840.927002,5.130920,2.187768e-10,2.241531e-09,1.791634e-09,1.572851e-09,2.049500e-02,0.937500
21,10.650000,263.000000,842.335999,5.209840,2.196956e-10,2.259592e-09,1.806693e-09,1.586997e-09,2.081100e-02,1.107140
21,10.650000,263.000000,842.939026,5.754720,2.204210e-10,2.268052e-09,1.813566e-09,1.593154e-09,2.098000e-02,0.750000
21,10.650000,263.000000,844.140930,5.247640,2.212112e-10,2.288001e-09,1.828614e-09,1.607394e-09,2.094300e-02,1.095240
21,10.650000,263.000000,845.140930,5.496480,2.223707e-10,2.294480e-09,1.838178e-09,1.615827e-09,2.193800e-02,0.971831
21,10.650000,263.000000,851.284973,5.744160,2.270157e-10,2.401271e-09,1.915794e-09,1.688787e-09,2.142400e-02,0.850000
21,10.650000,263.000000,860.434998,5.366880,2.340061e-10,2.559623e-09,2.032976e-09,1.798970e-09,2.123600e-02,0.863014
21,10.650000,263.000000,861.588989,5.382040,2.355670e-10,2.582982e-09,2.052379e-09,1.816812e-09,2.144500e-02,1.033330
21,10.650000,263.000000,864.078979,5.413160,2.374232e-10,2.624063e-09,2.084360e-09,1.846937e-09,2.167800e-02,1.107140
21,10.650000,263.000000,866.554932,5.441920,2.391868e-10,2.681327e-09,2.121141e-09,1.881977e-09,2.063900e-02,1.050850
21,10.650000,263.000000,874.085999,5.464080,2.461946e-10,2.794790e-09,2.220192e-09,1.973997e-09,2.310600e-02,1.061540
21,10.650000,263.000000,877.987976,5.363720,2.491241e-10,2.876442e-09,2.277958e-09,2.028834e-09,2.253300e-02,1.152540
21,10.650000,263.000000,880.937988,5.644120,2.522638e-10,2.933447e-09,2.323158e-09,2.070918e-09,2.292100e-02,0.792683
21,10.650000,263.000000,881.122009,5.607560,2.523692e-10,2.936868e-09,2.325665e-09,2.073296e-09,2.292000e-02,1.078120
21,10.650000,263.000000,891.110046,5.734120,2.607924e-10,3.116886e-09,2.470643e-09,2.209850e-09,2.453100e-02,0.911765
21,10.650000,263.000000,893.260010,5.914880,2.628295e-10,3.153503e-09,2.500803e-09,2.237999e-09,2.503100e-02,0.972222
21,10.650000,263.000000,895.932983,5.792560,2.649092e-10,3.242433e-09,2.554022e-09,2.289163e-09,2.298000e-02,0.940298
21,10.650000,263.000000,899.296021,5.761520,2.690105e-10,3.259808e-09,2.593557e-09,2.324598e-09,2.690000e-02,1.030300
21,10.650000,263.000000,899.823975,6.009200,2.689957e-10,3.289201e-09,2.606524e-09,2.337503e-09,2.555200e-02,0.957143
21,10.650000,263.000000,907.161011,5.962160,2.754169e-10,3.482745e-09,2.740725e-09,2.465385e-09,2.394300e-02,1.074630
21,10.650000,263.000000,907.335022,6.114360,2.761174e-10,3.477590e-09,2.742035e-09,2.465892e-09,2.462900e-02,1.046150
21,10.650000,263.000000,908.890930,5.884360,2.771950e-10,3.512028e-09,2.767019e-09,2.489798e-09,2.458200e-02,0.910448
21,10.650000,263.000000,922.999023,5.946560,2.903903e-10,3.836150e-09,3.016579e-09,2.726189e-09,2.551000e-02,1.166670
21,10.650000,263.000000,924.335999,6.026760,2.914201e-10,3.873576e-09,3.041699e-09,2.750198e-09,2.519500e-02,0.943662
21,10.650000,263.000000,932.278931,5.982520,2.989075e-10,4.098285e-09,3.201234e-09,2.902245e-09,2.417400e-02,0.969231
21,10.650000,263.000000,932.442932,5.875920,2.997229e-10,4.052008e-09,3.190342e-09,2.890701e-09,2.698200e-02,0.906667
21,10.650000,263.000000,939.604004,6.274000,3.069513e-10,4.197442e-09,3.317748e-09,3.010713e-09,2.914100e-02,1.101270
21,10.650000,263.000000,941.859985,6.199080,3.088172e-10,4.314634e-09,3.381355e-09,3.072566e-09,2.638700e-02,1.013700
21,10.650000,263.000000,942.823975,6.221240,3.102596e-10,4.297137e-09,3.387721e-09,3.077462e-09,2.858800e-02,0.931507
21,10.650000,263.000000,948.406006,6.328240,3.154702e-10,4.483101e-09,3.515554e-09,3.199914e-09,2.720500e-02,0.866667
21,10.650000,263.000000,950.304016,6.039480,3.175569e-10,4.522454e-09,3.550634e-09,3.233162e-09,2.785200e-02,1.040540
21,10.650000,263.000000,959.685974,6.145041,3.272433e-10,4.789992e-09,3.755052e-09,3.427809e-09,2.826400e-02,1.058820
21,10.650000,263.000000,965.075012,6.470720,3.327722e-10,4.922647e-09,3.866689e-09,3.534004e-09,2.951100e-02,0.844444
21,10.650000,263.000000,969.190979,6.440480,3.372398e-10,5.067421e-09,3.969680e-09,3.632381e-09,2.893700e-02,1.177220
21,10.650000,263.000000,977.619019,6.300840,3.460130e-10,5.335548e-09,4.172934e-09,3.826740e-09,2.907500e-02,1.026320
21,10.650000,263.000000,978.364990,6.760600,3.466314e-10,5.367510e-09,4.191934e-09,3.845212e-09,2.869600e-02,1.118420
21,10.650000,263.000000,983.698914,6.400480,3.526710e-10,5.504871e-09,4.312247e-09,3.959607e-09,3.025500e-02,0.866667
21,10.650000,263.000000,986.491028,7.256880,3.561127e-10,5.467804e-09,4.337983e-09,3.981810e-09,3.509800e-02,0.923077
21,10.650000,263.000000,995.781067,6.819960,3.655617e-10,5.917301e-09,4.622556e-09,4.257150e-09,3.038500e-02,0.972603
21,10.650000,263.000000,996.499939,6.521360,3.664953e-10,5.952117e-09,4.646392e-09,4.279833e-09,3.016300e-02,1.086420
21,10.650000,263.000000,997.216980,6.978480,3.677102e-10,5.891986e-09,4.636834e-09,4.269125e-09,3.314400e-02,1.049380
21,10.650000,263.000000,1005.889954,7.560520,3.781075e-10,6.154299e-09,4.858658e-09,4.480391e-09,3.502800e-02,1.139530
21,10.650000,263.000000,1006.590027,6.928680,3.777427e-10,6.318874e-09,4.924311e-09,4.546472e-09,3.037700e-02,0.987805
21,10.650000,263.000000,1007.159973,7.102120,3.783936e-10,6.269977e-09,4.913317e-09,4.534733e-09,3.248500e-02,0.868132
21,10.650000,263.000000,1017.590027,6.701160,3.904029e-10,6.753276e-09,5.246252e-09,4.855881e-09,3.016200e-02,0.891566
21,10.650000,263.000000,1018.690002,6.945400,3.917690e-10,6.701541e-09,5.245537e-09,4.853997e-09,3.300500e-02,1.010310
21,10.650000,263.000000,1019.520020,7.023400,3.932893e-10,6.673052e-09,5.251150e-09,4.857664e-09,3.498800e-02,1.109590
21,10.650000,263.000000,1023.889954,7.217960,3.979196e-10,6.885174e-09,5.394738e-09,4.996885e-09,3.377300e-02,1.059520
21,10.650000,263.000000,1030.109985,6.831920,4.057025e-10,7.116128e-09,5.582825e-09,5.177123e-09,3.464800e-02,1.150000
21,10.650000,263.000000,1035.989990,7.168600,4.136516e-10,7.240825e-09,5.729689e-09,5.315970e-09,3.819500e-02,0.758242
21,10.650000,263.000000,1040.479980,6.992920,4.187415e-10,7.552038e-09,5.915845e-09,5.497172e-09,3.494900e-02,1.000000
21,10.650000,263.000000,1041.010010,7.423760,4.197129e-10,7.504956e-09,5.909617e-09,5.489837e-09,3.685700e-02,0.860215
21,10.650000,263.000000,1041.800049,7.385280,4.194978e-10,7.585773e-09,5.946209e-09,5.526814e-09,3.532800e-02,1.058820
21,10.650000,263.000000,1046.250000,7.353600,4.256339e-10,7.665846e-09,6.059016e-09,5.633622e-09,3.860400e-02,0.897959
21,10.650000,263.000000,1046.640015,7.445600,4.256760e-10,7.816001e-09,6.116188e-09,5.690478e-09,3.502300e-02,0.927711
21,10.650000,263.000000,1050.270020,7.296040,4.306784e-10,8.011837e-09,6.255370e-09,5.824623e-09,3.444000e-02,1.065220
21,10.650000,263.000000,1050.660034,7.516720,4.305475e-10,8.070535e-09,6.280826e-09,5.850105e-09,3.328700e-02,0.925000
21,10.650000,263.000000,1051.180054,7.087440,4.305572e-10,8.116470e-09,6.301971e-09,5.871518e-09,3.255100e-02,1.142860
21,10.650000,263.000000,1052.589966,7.964440,4.331401e-10,8.027153e-09,6.300788e-09,5.867788e-09,3.658800e-02,1.137500
21,10.650000,263.000000,1062.290039,7.656840,4.459460e-10,8.287596e-09,6.578758e-09,6.132776e-09,4.124600e-02,1.042110
21,10.650000,263.000000,1066.810059,7.731080,4.515367e-10,8.692573e-09,6.811128e-09,6.359913e-09,3.687900e-02,1.036140
21,10.650000,263.000000,1072.670044,7.809720,4.596196e-10,8.755618e-09,6.953395e-09,6.493595e-09,4.210200e-02,0.914286
21,10.650000,263.000000,1075.890015,7.499960,4.629286e-10,9.092493e-09,7.133755e-09,6.670827e-09,3.798800e-02,0.989011
21,10.650000,263.000000,1076.010010,7.906040,4.647779e-10,8.778219e-09,7.033138e-09,6.568651e-09,4.550500e-02,0.969388
21,10.650000,263.000000,1078.099976,7.323480,4.666946e-10,8.922956e-09,7.123291e-09,6.656633e-09,4.437600e-02,1.072290
21,10.650000,263.000000,1097.140015,7.997400,4.925894e-10,9.930899e-09,7.895572e-09,7.403210e-09,4.420100e-02,0.907407
21,10.650000,263.000000,1101.160034,8.051920,4.968915e-10,1.044565e-08,8.169148e-09,7.672410e-09,3.838800e-02,0.892473
21,10.650000,263.000000,1101.510010,8.098000,4.988083e-10,1.011457e-08,8.063420e-09,7.564839e-09,4.539800e-02,1.101120
21,10.650000,263.000000,1103.389893,7.588839,4.999770e-10,1.061728e-08,8.283737e-09,7.783453e-09,3.762800e-02,0.968085
21,10.650000,263.000000,1103.859985,7.712960,5.004795e-10,1.046854e-08,8.236820e-09,7.736492e-09,4.080500e-02,1.020410
21,10.650000,263.000000,1104.670044,8.140160,5.017127e-10,1.055138e-08,8.286866e-09,7.785423e-09,4.018600e-02,1.141180
21,10.650000,263.000000,1107.010010,7.872881,5.057270e-10,1.066481e-08,8.387461e-09,7.881579e-09,4.077300e-02,0.957447
21,10.650000,263.000000,1107.349976,7.627720,5.056524e-10,1.058665e-08,8.361793e-09,7.856372e-09,4.240300e-02,1.031250
21,10.650000,263.000000,1107.469971,7.763800,5.063785e-10,1.058120e-08,8.367459e-09,7.861157e-09,4.280600e-02,1.010420
21,10.650000,263.000000,1109.209961,8.213560,5.084734e-10,1.056345e-08,8.400731e-09,7.892451e-09,4.496500e-02,1.054350
21,10.650000,263.000000,1112.329956,8.735479,5.137867e-10,1.057706e-08,8.483817e-09,7.970341e-09,4.831800e-02,0.914286
21,10.650000,263.000000,1119.430054,8.336320,5.237524e-10,1.092278e-08,8.780647e-09,8.257053e-09,4.948000e-02,0.910714
21,10.650000,263.000000,1120.569946,8.503759,5.253719e-10,1.119735e-08,8.908994e-09,8.383542e-09,4.578100e-02,0.868687
21,10.650000,263.000000,1122.390015,7.839480,5.276736e-10,1.119695e-08,8.950622e-09,8.422671e-09,4.760100e-02,0.919192
21,10.650000,263.000000,1130.479980,8.418759,5.392022e-10,1.142808e-08,9.239910e-09,8.700708e-09,5.216200e-02,0.981481
21,10.650000,263.000000,1131.369995,8.283200,5.396494e-10,1.180787e-08,9.394000e-09,8.854351e-09,4.646700e-02,1.031910
21,10.650000,263.000000,1132.260010,8.667160,5.407405e-10,1.212812e-08,9.538073e-09,8.997573e-09,4.221100e-02,1.079550
21,10.650000,263.000000,1133.479980,7.889320,5.421082e-10,1.236423e-08,9.651066e-09,9.108999e-09,3.957000e-02,0.861702
21,10.650000,263.000000,1134.150024,8.075440,5.444465e-10,1.208281e-08,9.574386e-09,9.030060e-09,4.506500e-02,0.929293
21,10.650000,263.000000,1134.369995,8.007000,5.451024e-10,1.185941e-08,9.501291e-09,8.956350e-09,4.903200e-02,1.000000
21,10.650000,263.000000,1138.229980,8.101560,5.501208e-10,1.239905e-08,9.792362e-09,9.242079e-09,4.412900e-02,1.054950
21,10.650000,263.000000,1140.540039,8.943720,5.529691e-10,1.246843e-08,9.882007e-09,9.329080e-09,4.548300e-02,0.870000
21,10.650000,263.000000,1143.170044,9.116040,5.574929e-10,1.238928e-08,9.922299e-09,9.364763e-09,4.951600e-02,1.010870
21,10.650000,263.000000,1146.430054,8.293240,5.631544e-10,1.269924e-08,1.013257e-08,9.569373e-09,4.822100e-02,0.846939
21,10.650000,263.000000,1148.060059,8.121560,5.642601e-10,1.299347e-08,1.027610e-08,9.712130e-09,4.513200e-02,0.948454
21,10.650000,263.000000,1155.150024,8.370800,5.765329e-10,1.329404e-08,1.059751e-08,1.002110e-08,4.832100e-02,0.980198
21,10.650000,263.000000,1160.579956,8.150880,5.831930e-10,1.385483e-08,1.094873e-08,1.036562e-08,4.546800e-02,1.074070
21,10.650000,263.000000,1162.900024,9.385000,5.868440e-10,1.379922e-08,1.099382e-08,1.040668e-08,4.858900e-02,0.938776
21,10.650000,263.000000,1166.160034,8.269360,5.924886e-10,1.384555e-08,1.110895e-08,1.051680e-08,5.135900e-02,1.010310
21,10.650000,263.000000,1168.569946,8.800800,5.960982e-10,1.408615e-08,1.127160e-08,1.067529e-08,5.043600e-02,0.949495
21,10.650000,263.000000,1172.000000,8.725600,6.018036e-10,1.464071e-08,1.158211e-08,1.098056e-08,4.642700e-02,1.086020
21,10.650000,263.000000,1172.420044,8.300080,6.024941e-10,1.455624e-08,1.155975e-08,1.095734e-08,4.797300e-02,0.989583
21,10.650000,263.000000,1173.150024,9.593480,6.032879e-10,1.434185e-08,1.150194e-08,1.089835e-08,5.155600e-02,1.277230
21,10.650000,263.000000,1175.630005,8.412000,6.078386e-10,1.462134e-08,1.168783e-08,1.107995e-08,5.042800e-02,0.927083
21,10.650000,263.000000,1177.989990,8.548759,6.103685e-10,1.514739e-08,1.194667e-08,1.133635e-08,4.566700e-02,1.010750
21,10.650000,263.000000,1179.640015,8.382280,6.137846e-10,1.517670e-08,1.201208e-08,1.139829e-08,4.703500e-02,1.087910
21,10.650000,263.000000,1180.760010,8.919280,6.163522e-10,1.500186e-08,1.199416e-08,1.137790e-08,5.068600e-02,1.000000
21,10.650000,263.000000,1181.270020,9.015800,6.157889e-10,1.537122e-08,1.213166e-08,1.151574e-08,4.610000e-02,0.905263
21,10.650000,263.000000,1182.810059,8.533120,6.182306e-10,1.536936e-08,1.218133e-08,1.156336e-08,4.768000e-02,0.979592
21,10.650000,263.000000,1184.130005,8.783720,6.200517e-10,1.577899e-08,1.237152e-08,1.175129e-08,4.383100e-02,0.900000
21,10.650000,263.000000,1185.150024,8.887040,6.226207e-10,1.555554e-08,1.233063e-08,1.170845e-08,4.780800e-02,0.897959
21,10.650000,263.000000,1186.459961,8.452960,6.239536e-10,1.579391e-08,1.245696e-08,1.183296e-08,4.602200e-02,1.043480
21,10.650000,263.000000,1195.209961,9.145480,6.375888e-10,1.656914e-08,1.302150e-08,1.238377e-08,4.523200e-02,0.970297
21,10.650000,263.000000,1197.109985,8.629360,6.417785e-10,1.641819e-08,1.304177e-08,1.240022e-08,4.911000e-02,1.030930
21,10.650000,263.000000,1201.069946,8.858800,6.477990e-10,1.687268e-08,1.333848e-08,1.269086e-08,4.760100e-02,0.989691
21,10.650000,263.000000,1203.150024,8.697320,6.518638e-10,1.673517e-08,1.336562e-08,1.271348e-08,5.134600e-02,1.020620
21,10.650000,263.000000,1203.439941,9.252120,6.522234e-10,1.692560e-08,1.344577e-08,1.279377e-08,4.944900e-02,1.089890
21,10.650000,263.000000,1203.739990,8.613760,6.524121e-10,1.724067e-08,1.357083e-08,1.291851e-08,4.607500e-02,1.041670
21,10.650000,263.000000,1215.719971,9.919840,6.713132e-10,1.733114e-08,1.400713e-08,1.333572e-08,5.658600e-02,1.120690
21,10.650000,263.000000,1218.699951,9.102600,6.776879e-10,1.826701e-08,1.448369e-08,1.380572e-08,4.943800e-02,1.042550
21,10.650000,263.000000,1219.760010,9.307281,6.795218e-10,1.782186e-08,1.435979e-08,1.368018e-08,5.531000e-02,1.010310
21,10.650000,263.000000,1222.339966,9.479400,6.839483e-10,1.814507e-08,1.457738e-08,1.389348e-08,5.432000e-02,0.910891
21,10.650000,263.000000,1223.579956,9.402480,6.858070e-10,1.859858e-08,1.478429e-08,1.409853e-08,5.061200e-02,0.933333
21,10.650000,263.000000,1223.680054,8.842640,6.860603e-10,1.868437e-08,1.482246e-08,1.413612e-08,4.979900e-02,1.031250
21,10.650000,263.000000,1223.770020,10.163560,6.856436e-10,1.785110e-08,1.450565e-08,1.382014e-08,5.875600e-02,0.775510
21,10.650000,263.000000,1225.770020,9.360160,6.888778e-10,1.931355e-08,1.512709e-08,1.443792e-08,4.524200e-02,0.950980
21,10.650000,263.000000,1226.719971,9.835600,6.913169e-10,1.834247e-08,1.480495e-08,1.411378e-08,5.635700e-02,1.053190
21,10.650000,263.000000,1226.810059,10.221920,6.908512e-10,1.887157e-08,1.500241e-08,1.431160e-08,5.080800e-02,0.960396
21,10.650000,263.000000,1228.140015,9.491199,6.939609e-10,1.902685e-08,1.511788e-08,1.442415e-08,5.059400e-02,0.960396
21,10.650000,263.000000,1232.660156,9.546599,7.016561e-10,1.848694e-08,1.508424e-08,1.438254e-08,6.062000e-02,1.019050
21,10.650000,263.000000,1234.910034,9.688080,7.051302e-10,1.984469e-08,1.567738e-08,1.497216e-08,4.880700e-02,0.959184
21,10.650000,263.000000,1235.839966,8.984360,7.077280e-10,1.954414e-08,1.561464e-08,1.490691e-08,5.286000e-02,0.980392
21,10.650000,263.000000,1242.900024,9.229240,7.187006e-10,2.045785e-08,1.622014e-08,1.550139e-08,5.046200e-02,1.010310
21,10.650000,263.000000,1243.170044,9.053600,7.195955e-10,2.046004e-08,1.623545e-08,1.551590e-08,5.076100e-02,1.000000
21,10.650000,263.000000,1250.420044,9.636681,7.322867e-10,2.122094e-08,1.681243e-08,1.608054e-08,5.046700e-02,0.959596
21,10.650000,263.000000,1252.150024,9.459120,7.361861e-10,2.058893e-08,1.666097e-08,1.592459e-08,5.818600e-02,1.020830
21,10.650000,263.000000,1252.420044,10.065880,7.362079e-10,2.118426e-08,1.688400e-08,1.614779e-08,5.273700e-02,0.959596
21,10.650000,263.000000,1255.869995,9.189400,7.425983e-10,2.174321e-08,1.724223e-08,1.649949e-08,5.098400e-02,1.010100
21,10.650000,263.000000,1261.900024,9.757560,7.532984e-10,2.210274e-08,1.763182e-08,1.687843e-08,5.340200e-02,1.031250
21,10.650000,263.000000,1265.109985,9.522120,7.590464e-10,2.260582e-08,1.795998e-08,1.720073e-08,5.200000e-02,0.989583
21,10.650000,263.000000,1265.920044,10.462040,7.610760e-10,2.251646e-08,1.796184e-08,1.720111e-08,5.362900e-02,1.020620
21,10.650000,263.000000,1267.160034,10.025240,7.635262e-10,2.250480e-08,1.801722e-08,1.725400e-08,5.488200e-02,1.040400
21,10.650000,263.000000,1269.109985,9.325160,7.665863e-10,2.273502e-08,1.818757e-08,1.742099e-08,5.464800e-02,0.979798
21,10.650000,263.000000,1291.380005,10.824120,8.083432e-10,2.444912e-08,1.984577e-08,1.903737e-08,6.112000e-02,1.035710
21,10.650000,263.000000,1296.999878,9.711440,8.186180e-10,2.619577e-08,2.078359e-08,1.996498e-08,5.267000e-02,1.072160
21,10.650000,263.000000,1301.400024,10.242640,8.275337e-10,2.539629e-08,2.069925e-08,1.987188e-08,6.277700e-02,1.180000
21,13.600000,263.000000,346.252991,1.530492,2.410441e-11,3.088308e-11,4.491917e-11,2.081626e-11,4.463000e-03,1.000000
21,13.600000,263.000000,355.518005,1.602996,2.619388e-11,3.627384e-11,5.065889e-11,2.446422e-11,4.659800e-03,1.000000
21,13.600000,263.000000,367.519989,1.686652,2.907351e-11,4.427117e-11,5.897872e-11,2.990479e-11,5.255500e-03,1.000000
21,13.600000,263.000000,373.747986,1.724644,3.054950e-11,4.888825e-11,6.358373e-11,3.303379e-11,5.433600e-03,0.909091
21,13.600000,263.000000,376.786011,1.704584,3.116591e-11,5.120312e-11,6.575893e-11,3.459212e-11,5.320500e-03,1.100000
21,13.600000,263.000000,388.472992,1.765900,3.402723e-11,6.129329e-11,7.544855e-11,4.142274e-11,5.526600e-03,1.095240
21,13.600000,263.000000,396.798004,1.874888,3.652319e-11,6.978523e-11,8.375237e-11,4.723115e-11,6.075100e-03,1.000000
21,13.600000,263.000000,399.497009,1.841740,3.722080e-11,7.260249e-11,8.634964e-11,4.912734e-11,6.044800e-03,0.958333
21,13.600000,263.000000,404.786987,1.816368,3.866243e-11,7.852270e-11,9.181735e-11,5.315389e-11,6.106400e-03,0.956522
21,13.600000,263.000000,412.472992,1.938660,4.093404e-11,8.771221e-11,1.003668e-10,5.943012e-11,6.532800e-03,1.043480
21,13.600000,263.000000,415.799011,1.904100,4.200693e-11,9.216974e-11,1.044579e-10,6.245095e-11,6.534300e-03,1.043480
21,13.600000,263.000000,424.681000,1.962040,4.473466e-11,1.044230e-10,1.155578e-10,7.081916e-11,6.888600e-03,0.958333
